Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,,
471,7.83333,1.176590568,0.216080067,-0.270788662,0.516784696,1.333146974,-0.167447699,17.95327327,9.269210995,,,
472,7.85,1.179427023,0.216964137,-0.281212121,0.49604519,1.322882362,-0.174027836,19.33243198,7.062686495,,,
473,7.86667,1.181924937,0.211968307,-0.281212121,0.485145659,1.316644858,-0.177983093,20.14633332,5.48659754,,,
474,7.88333,1.180211843,0.21,-0.306487351,0.485619355,1.313136894,-0.178358181,20.16726407,4.225726359,,,
475,7.9,1.175761013,0.21,-0.34819496,0.484817422,1.31043708,-0.177600229,20.11899196,2.36944376,,,
476,7.91667,1.180312836,0.213019183,-0.396627114,0.482747885,1.308540335,-0.176845455,20.11934225,1.353741946,,,
477,7.93333,1.190758663,0.218015013,-0.449461799,0.481479699,1.307441618,-0.176415762,20.12300202,0.793354735,,,
478,7.95,1.190748654,0.22,-0.470819496,0.477210863,1.305874423,-0.176630365,20.31105748,-0.467516502,,,
479,7.96667,1.183845326,0.22,-0.471425051,0.473433449,1.303054878,-0.176844073,20.48243169,-0.11727449,,,
480,7.98333,1.179071044,0.226005004,-0.49655104,0.47045949,1.299461894,-0.177056893,20.62377099,-0.222347094,,,
481,8,1.175710213,0.235996664,-0.537955872,0.466240087,1.296040524,-0.17758808,20.85154001,-0.922831119,,,
482,8.01667,1.177657214,0.234011676,-0.582944626,0.4593709,1.294822678,-0.178913544,21.27967673,-0.572589106,,,
483,8.03333,1.183152627,0.224020017,-0.630329315,0.448146046,1.298135587,-0.182141123,22.11842353,-0.537564905,,,
484,8.05,1.178441959,0.22,-0.707029343,0.43712373,1.299565983,-0.184244924,22.85511942,-0.712685911,,,
485,8.06667,1.166860717,0.22,-0.803463998,0.431448358,1.288401699,-0.18475695,23.18181688,-0.607613307,,,
486,8.08333,1.1557667,0.228932444,-0.855732681,0.428908468,1.274181302,-0.184476939,23.27292418,-0.817758515,,,
487,8.1,1.145002957,0.243919933,-0.878062527,0.426378988,1.266210396,-0.184198076,23.36461095,-0.3974681,,,
488,8.11667,1.143902419,0.241092577,-0.899717568,0.42231013,1.266149741,-0.183290991,23.46180192,-0.712685911,,,
489,8.13333,1.149397832,0.226105088,-0.920911997,0.417793911,1.265164442,-0.183957803,23.76425481,-0.642637508,,,
490,8.15,1.145553264,0.22,-0.922816362,0.412987407,1.260644963,-0.185248698,24.15898858,-0.607613307,,,
491,8.16667,1.135289105,0.22,-0.911462203,0.410048769,1.257679074,-0.185126915,24.29800317,-1.062927925,,,
492,8.18333,1.125642278,0.22295246,-0.925069755,0.407736913,1.257789426,-0.184849561,24.3874001,-0.362443898,,,
493,8.2,1.116422701,0.22794829,-0.955953067,0.404667397,1.259581235,-0.187376796,24.84597769,-1.097952126,,,
494,8.21667,1.106534006,0.23883236,-0.972026563,0.399007688,1.259534707,-0.188494918,25.28648316,-1.518242544,,,
495,8.23333,1.096179013,0.25381985,-0.977779336,0.392759659,1.253244732,-0.188832933,25.67754717,-0.642637508,,,
496,8.25,1.094097581,0.25706422,-0.974013066,0.38882394,1.244092497,-0.190098434,26.05429567,-0.887806918,,,
497,8.26667,1.097821745,0.25206839,-0.96356724,0.385512714,1.234825346,-0.19043187,26.28800875,-0.67766171,,,
498,8.28333,1.086615968,0.258782319,-0.949883489,0.382214759,1.231195964,-0.190763971,26.5238535,-0.782734314,,,
499,8.3,1.0648614,0.273769808,-0.933911972,0.378172182,1.229998148,-0.191248622,26.82656224,-0.607613307,,,
500,8.31667,1.057330806,0.28,-0.935985796,0.375053305,1.224432958,-0.190656334,26.94626289,-0.187322893,,,
501,8.33333,1.059919554,0.28,-0.950897591,0.373003567,1.218288085,-0.189606609,26.94531659,-0.642637508,,,
502,8.35,1.063619683,0.28,-0.967264766,0.371715274,1.212768303,-0.189325863,26.991124,-0.572589106,,,
503,8.36667,1.06811593,0.28,-0.984674476,0.371033533,1.206521092,-0.18919889,27.01812417,-0.607613307,,,
504,8.38333,1.06831132,0.274195163,-0.975082897,0.369904306,1.200448192,-0.18907242,27.07333519,-0.502540703,,,
505,8.4,1.065404655,0.264203503,-0.946016251,0.367581416,1.198578975,-0.188034122,27.09174893,-0.537564905,,,
506,8.41667,1.05857783,0.280258549,-0.944180251,0.364071927,1.201484485,-0.189427993,27.48812977,-1.273073133,,,
507,8.43333,1.048904087,0.315229358,-0.962119822,0.361023783,1.202445631,-0.190059097,27.76432917,-0.572589106,,,
508,8.45,1.037971112,0.318457048,-0.94919074,0.358434265,1.198357589,-0.189780773,27.89994987,-0.467516502,,,
509,8.46667,1.026117371,0.298473728,-0.91369007,0.355706311,1.192804545,-0.189956125,28.10333935,-0.817758515,,,
510,8.48333,1.029409205,0.301509591,-0.909797179,0.35120943,1.186977608,-0.190130791,28.42934879,-0.432492301,,,
511,8.5,1.043851695,0.321492911,-0.929174944,0.341993773,1.181025907,-0.192709135,29.40070534,-0.607613307,,,
512,8.51667,1.060432937,0.332869058,-0.955203705,0.32897327,1.173183324,-0.195427406,30.7125369,-0.3974681,,,
513,8.53333,1.078599591,0.337864887,-0.986162711,0.317477777,1.167134667,-0.199182915,32.10381796,-0.642637508,,,
514,8.55,1.087846008,0.354303586,-1.01755516,0.308087005,1.165362802,-0.202475649,33.31303021,-0.747710112,,,
515,8.56667,1.090434756,0.379282736,-1.04927111,0.301963625,1.163744186,-0.204115436,34.05713387,-0.67766171,,,
516,8.58333,1.069478429,0.355771476,-1.011752091,0.297183145,1.160963046,-0.205302421,34.63780033,-1.378145738,,,
517,8.6,1.030828873,0.295821518,-0.922205626,0.294322974,1.16212968,-0.204405377,34.77972553,-0.712685911,,,
518,8.61667,1.034090075,0.281376147,-0.892901029,0.292641941,1.162127536,-0.203363544,34.79631619,-1.378145738,,,
519,8.63333,1.069060884,0.301359466,-0.909175323,0.292133241,1.148180891,-0.202917561,34.78408357,-1.448194141,,,
520,8.65,1.074798241,0.292985822,-0.916813633,0.290171955,1.13066337,-0.20247329,34.90617952,-0.817758515,,,
521,8.66667,1.058266586,0.263010842,-0.917873354,0.286911607,1.129708628,-0.200261996,34.91473115,-1.097952126,,,
522,8.68333,1.051116612,0.258482068,-0.913235525,0.282939239,1.140311306,-0.185260421,33.21561802,-0.537564905,,,
523,8.7,1.051162029,0.273469558,-0.904227892,0.279994381,1.141503993,-0.159303767,29.63786112,-0.95785532,,,
524,8.71667,1.052745091,0.285638032,-0.900858291,0.278937234,1.127585583,-0.150152865,28.29373184,-0.922831119,,,
525,8.73333,1.055515505,0.295629691,-0.901842318,0.280189246,1.110848128,-0.161368688,29.9388227,-1.132976328,,,
526,8.75,1.045561225,0.297189324,-0.90883097,0.281148911,1.099620577,-0.182469628,32.98414228,-0.887806918,,,
527,8.76667,1.025714156,0.292193495,-0.920487907,0.279665007,1.09658966,-0.206550735,36.44827083,-0.852782716,,,
528,8.78333,1.03032383,0.292802335,-0.911721763,0.27532163,1.098139292,-0.222977744,39.00335358,-1.588290947,,,
529,8.8,1.054076731,0.297798165,-0.886969697,0.271566579,1.098827988,-0.227293742,39.92840342,-0.782734314,,,
530,8.81667,1.054182273,0.297206005,-0.879658933,0.268253815,1.100794307,-0.222609961,39.68752484,-0.922831119,,,
531,8.83333,1.035652286,0.292210175,-0.886092956,0.265665737,1.107012599,-0.215195947,39.00834504,-0.852782716,,,
532,8.85,1.029683069,0.284428691,-0.894088634,0.263798266,1.109523034,-0.209541975,38.46104994,-0.782734314,,,
533,8.86667,1.033679733,0.274437031,-0.90332335,0.262647353,1.103537239,-0.212265908,38.94439355,-0.992879522,,,
534,8.88333,1.037398666,0.267222686,-0.910832765,0.26164239,1.092067694,-0.216561592,39.61458171,-0.747710112,,,
535,8.9,1.040895746,0.262226856,-0.91696401,0.26205501,1.081063703,-0.191127659,36.10483268,-0.67766171,,,
536,8.91667,1.037621427,0.265537948,-0.91172568,0.261337133,1.075023688,-0.185274069,35.33460423,-0.747710112,,,
537,8.93333,1.028901433,0.275529608,-0.897343746,0.25907249,1.069567709,-0.18959597,36.1976339,-0.992879522,,,
538,8.95,1.031073394,0.277239366,-0.886893623,0.256675654,1.062730624,-0.189048506,36.3726426,-1.518242544,,,
539,8.96667,1.04206422,0.272243536,-0.879626962,0.253445678,1.062632886,-0.189785395,36.82663262,-0.67766171,,,
540,8.98333,1.045298582,0.272752294,-0.88295246,0.24994749,1.062395891,-0.18895517,37.08853182,-1.027903723,,,
541,9,1.042210251,0.277748123,-0.894912174,0.244644574,1.055888601,-0.188269963,37.58063015,-0.992879522,,,
542,9.01667,1.035928956,0.277256047,-0.895189299,0.238105144,1.04690143,-0.189570988,38.52557705,-0.67766171,,,
543,9.03333,1.027027295,0.272260217,-0.885878889,0.232843493,1.042529251,-0.191574395,39.44619347,-0.607613307,,,
544,9.05,1.034663659,0.27,-0.883531857,0.230382121,1.043578214,-0.191452848,39.72736182,-0.082250289,,,
545,9.06667,1.055964061,0.27,-0.886938105,0.229872881,1.043378289,-0.190486257,39.64715362,-0.432492301,,,
546,9.08333,1.048652893,0.264545455,-0.880592287,0.230612363,1.039865042,-0.188819913,39.30980042,-0.187322893,,,
547,9.1,1.017542498,0.254553795,-0.866134658,0.230795997,1.035951118,-0.18673845,38.97653301,-0.67766171,,,
548,9.11667,1.009468876,0.255437865,-0.845786009,0.231255033,1.033152111,-0.184664569,38.6084885,-0.222347094,,,
549,9.13333,1.020686784,0.265429525,-0.820504082,0.230747909,1.029676621,-0.182878009,38.39839414,-0.082250289,,,
550,9.15,1.03045083,0.264578816,-0.791033058,0.228042075,1.025391248,-0.18235466,38.64770332,-0.152298691,,,
551,9.16667,1.038989158,0.254587156,-0.758030303,0.22548333,1.020437228,-0.181554441,38.84028744,0.618233731,,,
552,9.18333,1.041017515,0.25,-0.748692724,0.222522728,1.017003585,-0.18131364,39.17347621,0.828378936,,,
553,9.2,1.037520434,0.25,-0.759441327,0.219983182,1.014127701,-0.180657069,39.39391014,1.318717746,,,
554,9.21667,1.03576215,0.244612177,-0.758638765,0.217316246,1.009492944,-0.180834643,39.76474469,1.59891135,,,
555,9.23333,1.03548965,0.234620517,-0.747965855,0.214931497,1.004603159,-0.181149958,40.12507648,2.40446796,,,
556,9.25,1.041076579,0.240742285,-0.72557409,0.21527637,1.001222602,-0.179530293,39.82650522,3.245048763,,,
557,9.26667,1.051704072,0.260725605,-0.693101195,0.216842288,0.998937068,-0.176675472,39.17193719,3.630314963,,,
558,9.28333,1.054859656,0.272677231,-0.685696919,0.215962413,0.995173378,-0.175207244,39.05193004,4.470895756,,,
559,9.3,1.051544241,0.277673061,-0.700003159,0.21305582,0.99034409,-0.174706004,39.35178989,5.346500743,,,
560,9.31667,1.049247858,0.271993328,-0.697163798,0.211510417,0.986070577,-0.173520815,39.36507633,6.222105722,,,
561,9.33333,1.047839942,0.257005838,-0.679375616,0.211453781,0.984231471,-0.171244619,39.0020821,7.20278329,,,
562,9.35,1.04701251,0.257981651,-0.674043647,0.208436082,0.983069705,-0.170889748,39.3471766,8.253509246,,,
563,9.36667,1.046694594,0.272969141,-0.679645032,0.202876161,0.982983444,-0.171354641,40.18533211,9.199162598,,,
564,9.38333,1.051271211,0.272043369,-0.661939116,0.201896223,0.979421646,-0.170319951,40.1510282,10.31993693,,,
565,9.4,1.060172871,0.25705588,-0.623637754,0.202928089,0.973336881,-0.166978012,39.44902611,12.00109841,,,
566,9.41667,1.079385624,0.231492911,-0.535663684,0.207030343,0.967806438,-0.161476728,37.95303666,12.35134038,,,
567,9.43333,1.107771021,0.196522102,-0.403501276,0.21205208,0.961231626,-0.157755754,36.64733548,13.36704209,,,
568,9.45,1.103475851,0.193177648,-0.315983143,0.208399232,0.955078164,-0.158239645,37.20977021,14.45279218,,,
569,9.46667,1.069912958,0.218156797,-0.268447064,0.199707103,0.949476348,-0.161016525,38.87796112,15.67863905,,,
570,9.48333,1.06135613,0.23,-0.248178027,0.19515965,0.945216968,-0.161358265,39.58398898,16.34409877,,,
571,9.5,1.075344454,0.23,-0.252492607,0.193542769,0.941500683,-0.160353713,39.64236774,16.76438912,,,
572,9.51667,1.07814315,0.235237698,-0.25323603,0.193254069,0.93621553,-0.158949842,39.43700853,17.49989723,,,
573,9.53333,1.070785655,0.245229358,-0.250738115,0.198247314,0.930948793,-0.155138126,38.04490127,17.21970367,,,
574,9.55,1.067225263,0.25,-0.2513649,0.205859068,0.926751266,-0.149466356,35.9819594,18.16535694,,,
575,9.56667,1.06713443,0.25,-0.254846842,0.205682055,0.924928712,-0.146752944,35.50763548,18.72574406,,,
576,9.58333,1.067374782,0.247397832,-0.250640559,0.200908859,0.922457946,-0.146182441,36.03985128,19.49627635,,,
577,9.6,1.067919782,0.242402002,-0.239362095,0.192743326,0.919342331,-0.147743727,37.47128232,19.8465183,,,
578,9.61667,1.068818485,0.24,-0.222267167,0.190103099,0.915193848,-0.147970785,37.8961641,20.19676025,,,
579,9.63333,1.070044734,0.24,-0.199785933,0.191130391,0.910408525,-0.146472554,37.46470889,20.79217156,,,
580,9.65,1.073926985,0.237414512,-0.186118862,0.191632416,0.906939723,-0.143920071,36.90733822,21.38758286,,,
581,9.66667,1.080285314,0.232418682,-0.180668865,0.192132716,0.905429562,-0.140583169,36.19286835,21.52767964,,,
582,9.68333,1.083340208,0.235154295,-0.173032199,0.193151241,0.903924581,-0.138181516,35.58015,21.66777641,,,
583,9.7,1.083294791,0.245145955,-0.163343316,0.194944854,0.901131385,-0.136710309,35.0410893,21.63275222,,,
584,9.71667,1.081521268,0.247431193,-0.159336947,0.194011975,0.89705658,-0.136690857,35.16655487,21.63275222,,,
585,9.73333,1.07811502,0.242435363,-0.160699447,0.192047721,0.894800219,-0.136934065,35.48966826,20.54700219,,,
586,9.75,1.077059747,0.237439533,-0.160393762,0.191510255,0.894610361,-0.136521081,35.48376536,21.63275222,,,
587,9.76667,1.078240579,0.232443703,-0.158501403,0.191876777,0.893521949,-0.135324405,35.19406336,22.19313932,,,
588,9.78333,1.075639624,0.232552127,-0.152780853,0.19378599,0.889615975,-0.132956146,34.45393354,22.01801835,,,
589,9.8,1.069417545,0.237547957,-0.143394748,0.196330946,0.884699069,-0.130465508,33.60476557,22.40328449,,,
590,9.81667,1.066178634,0.237456214,-0.137515986,0.19732858,0.881588072,-0.128504041,33.07292309,22.05304255,,,
591,9.83333,1.065815301,0.232460384,-0.135018071,0.197554789,0.881677313,-0.127199027,32.77615222,22.05304255,,,
592,9.85,1.068909394,0.23,-0.135401345,0.199824928,0.881766254,-0.124600952,31.94562664,21.24748608,,,
593,9.86667,1.075358556,0.23,-0.138580509,0.204638988,0.880964778,-0.121493514,30.69746921,21.21246189,,,
594,9.88333,1.077787323,0.23,-0.139117699,0.206634862,0.878388755,-0.119560312,30.05396093,22.01801835,,,
595,9.9,1.076288574,0.23,-0.137073951,0.207606838,0.877595635,-0.118020876,29.61747706,21.91294577,,,
596,9.91667,1.074812723,0.235037531,-0.134877549,0.210479615,0.878956022,-0.115971091,28.85410074,21.17743769,,,
597,9.93333,1.07335939,0.245029191,-0.132531023,0.219172127,0.879806623,-0.111097609,26.88029579,19.74144572,,,
598,9.95,1.068779437,0.247489575,-0.143649506,0.236818059,0.878636815,-0.102130107,23.32859418,18.65569567,,,
599,9.96667,1.061104026,0.242493745,-0.168098794,0.262109618,0.875330811,-0.091269008,19.19859285,18.65569567,,,
600,9.98333,1.055839715,0.242502085,-0.17526095,0.265629142,0.873795307,-0.088253224,18.3786674,21.63275222,,,
601,10,1.052978467,0.247497915,-0.165193596,0.228476819,0.877534632,-0.100712049,23.78777341,20.96729253,,,
602,10.01667,1.054265903,0.247506255,-0.146284783,0.210675854,0.878881584,-0.108153363,27.17432409,19.42622796,,,
603,10.03333,1.0597159,0.242510425,-0.118504941,0.218779827,0.87622234,-0.106016287,25.85389151,19.95159089,,,
604,10.05,1.063765031,0.24,-0.111700407,0.222097183,0.873072497,-0.104267794,25.14861082,19.8815425,,,
605,10.06667,1.066399196,0.24,-0.126082341,0.224778332,0.872550521,-0.101382404,24.2769372,20.02163927,,,
606,10.08333,1.064236864,0.237522936,-0.132282458,0.230197256,0.874643425,-0.096351708,22.71230852,20.09168766,,,
607,10.1,1.057197286,0.232527106,-0.130163015,0.235224433,0.875735592,-0.091590651,21.27472395,20.75714736,,,
608,10.11667,1.05772098,0.232468724,-0.138217707,0.237995254,0.875211815,-0.090130005,20.74192994,20.82719575,,,
609,10.13333,1.065986807,0.237464554,-0.156687138,0.237899657,0.873822985,-0.090692233,20.86787356,21.17743769,,,
610,10.15,1.066424141,0.24,-0.164196679,0.237060201,0.873304053,-0.092134089,21.23875008,20.93226833,,,
611,10.16667,1.058794147,0.24,-0.160411959,0.238080878,0.873280494,-0.091559742,21.03545096,21.31753447,,,
612,10.18333,1.0559122,0.242452043,-0.154769631,0.241694326,0.872764139,-0.089104572,20.23723474,21.63275222,,,
613,10.2,1.057955948,0.247447873,-0.147200192,0.245049159,0.871388344,-0.085780239,19.2927609,22.3332361,,,
614,10.21667,1.056711805,0.247556297,-0.144036824,0.247900195,0.870017023,-0.082716926,18.45232183,22.26318771,,,
615,10.23333,1.052033892,0.242560467,-0.145475017,0.250618952,0.868772772,-0.081537087,18.02192756,22.19313932,,,
616,10.25,1.051230419,0.24,-0.135585084,0.250749625,0.868022232,-0.080984569,17.89889239,22.19313932,,,
617,10.26667,1.054500417,0.24,-0.113785099,0.252351359,0.867274121,-0.079313361,17.4477946,22.3332361,,,
618,10.28333,1.05510069,0.237572977,-0.109011045,0.255172174,0.866894499,-0.076777477,16.74575221,22.19313932,,,
619,10.3,1.052875275,0.232577148,-0.122257563,0.257861662,0.866272447,-0.074373869,16.08890801,21.772849,,,
620,10.31667,1.052738722,0.227581318,-0.124913185,0.260298425,0.864922614,-0.072473587,15.55853147,20.79217156,,,
621,10.33333,1.054827887,0.222585488,-0.116284025,0.262361848,0.864062862,-0.070579415,15.0569894,21.56270383,,,
622,10.35,1.058034574,0.222410342,-0.120144818,0.26636488,0.865266956,-0.068073832,14.33600216,20.54700219,,,
623,10.36667,1.062439988,0.227406172,-0.137403139,0.278006094,0.869493344,-0.063850072,12.93488625,19.60134894,,,
624,10.38333,1.064290545,0.227597998,-0.140140268,0.295551322,0.872739388,-0.056192937,10.76511165,18.62067148,,,
625,10.4,1.063382212,0.222602168,-0.127196527,0.325872499,0.875251105,-0.043029468,7.522041258,15.15327611,,,
626,10.41667,1.077401623,0.205638032,-0.115921096,0.364436543,0.872815666,-0.028312751,4.442335174,15.99385681,,,
627,10.43333,1.107649102,0.175663053,-0.106459297,0.378260867,0.867621656,-0.025281845,3.82379442,15.78371164,,,
628,10.45,1.114281902,0.164770642,-0.092588268,0.356740807,0.872411124,-0.032168528,5.152619125,16.48419556,,,
629,10.46667,1.095070665,0.174762302,-0.073891753,0.315561827,0.875626774,-0.045994545,8.292720196,16.44917136,,,
630,10.48333,1.081888316,0.18,-0.064811206,0.279077067,0.869016564,-0.060142538,12.16154002,16.34409877,,,
631,10.5,1.075348321,0.18,-0.066325094,0.269926742,0.863024841,-0.063776138,13.293599,14.55786477,,,
632,10.51667,1.072619683,0.182368641,-0.030622615,0.277206686,0.861228427,-0.060470053,12.30576543,16.27405038,,,
633,10.53333,1.074118432,0.18736447,0.046358582,0.280758263,0.860986459,-0.05850931,11.77181051,16.58926814,,,
634,10.55,1.078728486,0.199441201,0.104993808,0.281911836,0.862410543,-0.057160566,11.46192954,17.21970367,,,
635,10.56667,1.086812647,0.21942452,0.143143781,0.284372467,0.864899008,-0.055211193,10.98733824,17.25472786,,,
636,10.58333,1.09183926,0.22529608,0.174879319,0.287777102,0.866905356,-0.053509509,10.53333023,16.51921975,,,
637,10.6,1.093428842,0.21530442,0.199404302,0.294259336,0.867721517,-0.051210184,9.872355075,16.86946171,,,
638,10.61667,1.099173023,0.21,0.211749564,0.299298156,0.867825894,-0.049640494,9.417142238,17.00955849,,,
639,10.63333,1.109618849,0.21,0.210311371,0.301479425,0.869700245,-0.048075708,9.060440398,17.49989723,,,
640,10.65,1.115946091,0.214670559,0.217471251,0.305781916,0.872511434,-0.045435531,8.451629231,16.76438912,,,
641,10.66667,1.11758109,0.224662219,0.234426795,0.310543163,0.873784386,-0.042683735,7.826188275,16.20400199,,,
642,10.68333,1.114012207,0.227673061,0.244754088,0.313050335,0.871999177,-0.041855012,7.615316653,15.46849387,,,
643,10.7,1.104474714,0.222677231,0.247479086,0.313078586,0.870688659,-0.041387277,7.530525009,16.02888101,,,
644,10.71667,1.102188111,0.222318599,0.246234362,0.311931843,0.869850626,-0.041755995,7.624434092,16.06390521,,,
645,10.73333,1.10827394,0.227314429,0.240405894,0.306800152,0.869716729,-0.043910093,8.145017723,16.16897779,,,
646,10.75,1.113939722,0.23,0.250819243,0.294890932,0.867715357,-0.048554797,9.350052093,16.37912297,,,
647,10.76667,1.119117219,0.23,0.280112973,0.289567484,0.865137348,-0.050216819,9.838389723,15.36342129,,,
648,10.78333,1.121469634,0.23,0.295281295,0.292434097,0.8631492,-0.049028498,9.51749783,16.62429234,,,
649,10.8,1.120515884,0.23,0.293918796,0.29377626,0.862213008,-0.047843833,9.249872969,16.65931654,,,
650,10.81667,1.115475396,0.23,0.293772588,0.294881484,0.862672,-0.046780995,9.014472437,16.62429234,,,
651,10.83333,1.105619986,0.23,0.295059393,0.296796922,0.862897889,-0.045249395,8.668511928,16.72936493,,,
652,10.85,1.108042535,0.227714762,0.303236535,0.295805213,0.861619372,-0.045489857,8.742635672,16.27405038,,,
653,10.86667,1.125028357,0.222718932,0.319586524,0.295048284,0.860691244,-0.04514136,8.698601204,15.60859066,,,
654,10.88333,1.135493972,0.222276897,0.319963732,0.295913422,0.859535317,-0.043854208,8.429845567,15.36342129,,,
655,10.9,1.138173554,0.227272727,0.301267218,0.296198321,0.859073762,-0.04257098,8.178803132,14.38274379,,,
656,10.91667,1.14209053,0.23,0.300031718,0.296482352,0.857693882,-0.041291659,7.928690933,13.08684852,,,
657,10.93333,1.14749511,0.23,0.319787955,0.296650351,0.85574424,-0.040717803,7.81549977,11.79095322,,,
658,10.95,1.145666995,0.23,0.325880153,0.29658785,0.855061304,-0.040846199,7.841470206,9.934670755,,,
659,10.96667,1.135084919,0.23,0.315434327,0.295836617,0.854952656,-0.041207357,7.929760737,9.619452974,,,
660,10.98333,1.131790735,0.232251877,0.328530846,0.294743716,0.8557585,-0.041334625,7.983052018,8.953993212,,,
661,11,1.137376981,0.237247706,0.370314151,0.293654117,0.855877322,-0.041693954,8.081025071,8.673799626,,,
662,11.01667,1.142025021,0.24,0.394387116,0.291996301,0.855426158,-0.043444769,8.462690151,9.619452974,,,
663,11.03333,1.145522102,0.24,0.396733642,0.291370637,0.854407581,-0.045074439,8.793831789,10.00471915,,,
664,11.05,1.141317916,0.24,0.395896707,0.29051894,0.85566373,-0.045310824,8.864725621,10.67017891,,,
665,11.06667,1.127602093,0.24,0.39112796,0.287052723,0.857709995,-0.046124124,9.128357351,10.7052031,,,
666,11.08333,1.119676094,0.235546289,0.383862436,0.2850739,0.858277971,-0.046473579,9.259073962,10.88032409,,,
667,11.1,1.118949428,0.225554629,0.373492304,0.284802681,0.856582786,-0.046591629,9.290870057,11.09046928,,,
668,11.11667,1.11703283,0.22,0.361811232,0.284532273,0.854779766,-0.046479313,9.277517879,11.75592903,,,
669,11.13333,1.113626583,0.22,0.348489019,0.283584032,0.855011366,-0.045907992,9.195550761,11.30061446,,,
670,11.15,1.116127531,0.22,0.345815831,0.282412741,0.855129708,-0.04579703,9.211099457,10.95037249,,,
671,11.16667,1.126073774,0.22,0.356564435,0.280906626,0.855135298,-0.046144371,9.328631034,12.0711468,,,
672,11.18333,1.128433695,0.22,0.362876008,0.279404987,0.852896213,-0.047862559,9.720518598,12.59650976,,,
673,11.2,1.121167033,0.22,0.363557257,0.278919722,0.850999971,-0.048890726,9.942145161,13.57718727,,,
674,11.21667,1.118486769,0.22,0.362144717,0.277874551,0.850564053,-0.048889987,9.978642491,14.41776799,,,
675,11.23333,1.121665934,0.22,0.358057219,0.276271959,0.850911568,-0.048320171,9.920727341,14.34771959,,,
676,11.25,1.11834923,0.22,0.353969722,0.275569598,0.850253929,-0.046956503,9.670206017,15.08322772,,,
677,11.26667,1.106677155,0.22,0.349882225,0.27710475,0.848261366,-0.045369898,9.298440417,15.46849387,,,
678,11.28333,1.103019713,0.222176814,0.346751207,0.27997467,0.846274673,-0.043674653,8.866397315,16.30907458,,,
679,11.3,1.109741375,0.227172644,0.344858847,0.277263983,0.844071667,-0.044360469,9.089920537,16.44917136,,,
680,11.31667,1.111574115,0.227831526,0.338695251,0.271667985,0.842762447,-0.046400032,9.692412417,15.64361485,,,
681,11.33333,1.107032451,0.222835696,0.32696262,0.269755243,0.842121578,-0.047756727,10.03946374,15.29337289,,,
682,11.35,1.100664493,0.217839867,0.328550813,0.268513824,0.840597868,-0.049447398,10.43424038,16.44917136,,,
683,11.36667,1.091899083,0.212844037,0.347625799,0.266611286,0.837863905,-0.05124561,10.88018199,16.76438912,,,
684,11.38333,1.084757298,0.212151793,0.360343215,0.265599342,0.835358458,-0.051578405,10.98983967,17.00955849,,,
685,11.4,1.079761468,0.217147623,0.364657796,0.265032222,0.834181588,-0.051349446,10.96508279,17.14965527,,,
686,11.41667,1.080260672,0.217856547,0.372057649,0.264907984,0.834107602,-0.049777232,10.64200711,17.04458269,,,
687,11.43333,1.088072333,0.212860717,0.383563197,0.264894255,0.833594688,-0.048768742,10.43170802,17.63999401,,,
688,11.45,1.089808628,0.212135113,0.390733819,0.264770579,0.831438862,-0.048656526,10.41298556,17.42984884,,,
689,11.46667,1.083404883,0.217130942,0.392096318,0.264317776,0.828741947,-0.048656143,10.4303524,17.63999401,,,
690,11.48333,1.081738039,0.22,0.396906766,0.263646945,0.82725524,-0.048099034,10.33917986,17.21970367,,,
691,11.5,1.086461369,0.22,0.406368565,0.263744629,0.827737555,-0.047432351,10.19520268,16.72936493,,,
692,11.51667,1.090375844,0.22,0.408351657,0.2646075,0.828218478,-0.046101449,9.883198737,16.37912297,,,
693,11.53333,1.093191675,0.22,0.400176662,0.26645064,0.826956626,-0.045439566,9.677919804,17.46487303,,,
694,11.55,1.091576314,0.22,0.404630247,0.270142125,0.825481044,-0.04433677,9.320509975,17.49989723,,,
695,11.56667,1.083900902,0.22,0.426354538,0.27066544,0.823467083,-0.044232051,9.281215129,18.02526016,,,
696,11.58333,1.079626507,0.222101751,0.427125003,0.264337567,0.821242163,-0.04589382,9.849410288,18.16535694,,,
697,11.6,1.080035257,0.227097581,0.399042384,0.261502047,0.819889324,-0.045566713,9.884541245,16.83443751,,,
698,11.61667,1.081167185,0.225813178,0.39046655,0.263011204,0.81756783,-0.044910329,9.690051771,16.9745343,,,
699,11.63333,1.083301767,0.215821518,0.408935982,0.263541716,0.815360874,-0.044695475,9.625515717,17.28975206,,,
700,11.65,1.083844113,0.21,0.419444234,0.263854505,0.813698964,-0.044151964,9.499548523,16.79941332,,,
701,11.66667,1.082163697,0.21,0.418838679,0.264706157,0.814193719,-0.042513996,9.124254753,17.88516338,,,
702,11.68333,1.082597771,0.212076731,0.41832752,0.265447589,0.81447218,-0.040333466,8.639729215,17.63999401,,,
703,11.7,1.086004019,0.21707256,0.417949048,0.265971626,0.813355069,-0.039142732,8.37205533,17.53492142,,,
704,11.71667,1.084690575,0.22,0.42327432,0.265311771,0.810526908,-0.039155851,8.395354007,17.39482464,,,
705,11.73333,1.076697248,0.22,0.436672227,0.264653785,0.807278811,-0.039604851,8.511027945,16.9745343,,,
706,11.75,1.073198575,0.22,0.441611444,0.263783286,0.804894587,-0.040052581,8.633784138,18.02526016,,,
